molID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
610,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,test,test,train,test,train,test,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train
611,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,test,test,train,train,train,test,test,train,test,train,train,test,train,test,train,train,train
612,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,test,train,test,train,train,train,train,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,test,train,test,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,test,train,train,test,test,test,train,test,train,train,test,train,train,train,test,train,train,train,train,test,test,train,train,test,train,train,test,test,train,train,test,train,train,train
613,train,train,train,train,train,train,train,train,train,train,train,test,test,test,test,train,train,train,train,test,train,train,train,train,train,train,test,test,train,train,test,test,train,test,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,test,train,test,test,train,test,test,train,train,train,test,test,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train
614,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,test,train,train,train,test,train,train,train,test,train,test,test,train,train,train,train,train,test,train,test,train,test,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,test,train,test,train,train,train,train,train,train,train,test,train,train,train,test,test,train,train,train,train,train,test,test,train
615,test,train,train,train,train,test,train,test,train,train,train,train,train,test,test,train,train,train,train,train,test,test,test,test,train,train,test,train,train,train,test,test,train,test,test,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,test,train,train,test,train,test,train,test,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test
616,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,test,test,train,test,train,train,train,train,train
617,test,train,train,train,test,test,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,test,train,train,test,train,train,train,train,train
618,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,test,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,test,train,train,train,train,train,train,train,train,train,train
619,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,test,test,train,test,train,train,train,train,test,train,train,train,train,test,train,test,train,test,train,train,train
620,train,train,train,train,test,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,test,test,train,train,test,test,train,test,train,train,test,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,test,test,train,train,train,train,test,train,test,train,test,train,test,train,train,train,test,train
621,train,train,test,train,train,train,train,test,train,train,test,train,train,train,test,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,test,train,test,train,train,test,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,test,test,test,train,train,train,train,train,train,train,train,train,test,test
622,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train
623,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,train,test,test,train,train,train,train,train,train,train,test,test,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,test,train
624,train,train,test,train,test,train,train,train,test,train,train,train,test,train,test,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,test,train,train,train,test,test,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test
625,train,test,train,test,train,test,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train
626,train,train,train,train,train,test,train,test,train,train,test,train,train,train,test,train,train,train,test,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,test,test,train,train,test,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,test
627,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,test,test,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,test,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,test,train,test,train,train
628,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,test,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,train,train,train,test,train,test,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,train,test,train,test,train,train,test,test,train
629,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,test,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,test,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train
630,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,test,test,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,test,train
631,test,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,test,train,test,train,test,test,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,test,test,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train,train,train,train
632,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,test,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train
633,train,train,train,train,train,test,test,train,train,train,train,test,test,test,train,train,train,test,train,train,test,test,train,test,train,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,test,test,train
634,test,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,test,test,test,train,train,train,test,train,train,test,train,test,train,train,train,train,test,test,train,train,test,train,train,train,test,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train
635,train,train,train,train,train,train,train,test,train,train,test,test,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,test,train,train,test,test,train,test,test,train,train,test,train,train,train,train,train,test,test,train,train,train,train,train,test,test,train,train,train,train,train,test,train,test,train,train,train,train,train,test,test,train,train,train,test,train
636,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,test,train,train,test,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,test,train,train,train,train,test
637,train,train,train,test,train,test,train,test,train,train,train,train,test,test,test,train,train,train,train,train,train,train,test,train,test,train,train,test,train,train,test,test,train,train,train,train,train,test,test,test,train,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,test,test,train,train,train,test,train,test,train,test,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train
638,train,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,test,train,test,test,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,test,test,train,test,train,test,train,train,train,train,train
639,test,train,train,test,test,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,test,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train
640,train,train,test,test,train,test,train,train,train,train,test,train,test,test,train,train,train,train,train,test,test,train,train,train,train,test,test,train,test,test,test,train,train,test,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train,train,test,train,test,train,train,train,train,train,train,test
641,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,test,train,test,test,test,train,train,train,train,train,train,train,train,train,train,train
642,train,train,train,test,train,train,test,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,test,train,test,train,train,train,test,train,test,test,test,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,test,test,train,train,train,train,train,train,train,test,train,train,train,test,test,train,train,train,train,test,train,train,train,train,train,test,train,train,test,train,train,test,test,train,train,train,train,train,train,train
643,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,test,test,train,train,train,test,train,train,train,train,test,train,train,test,train,test,test,test,train,train,test,train,train,train,train,train,test,train,train,test,test,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,train,test,train,train,train,train,train,train,train,train,train,train
644,train,test,train,test,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,test,train,train,test,train,test,train,train,train,test,train,train,train,test,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,train
645,train,train,train,train,train,test,test,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,test,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,test,train,test,train,train,train,train,test,train,test,train,train,train,train,train,test,test,train,train,test,train,test,train,train,train,train,train,train,train,train
646,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,test,train,train,train,test,train,train,test,test,test,test,train,train,train,train,train,train,test,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,test,train,train,train,train,test,train,test,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,test,train,train
647,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,test,train,train,test,train,test,train,train,train,test,train,test,train,test,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,test,train,train,test,train,train,train,train,train
648,train,train,train,train,test,test,train,train,train,test,test,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,test,test,train,train,train,test,train,train,train,test,test,train,train,train,test,train,test,train,train,test,train,train,train,test,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train
649,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train
650,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train
651,train,train,train,test,train,test,test,train,train,test,train,test,train,train,train,train,test,train,train,test,train,test,train,train,train,train,test,train,test,train,train,train,test,test,train,train,train,train,test,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,train,test,test,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,test,train,train
652,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train
653,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train,test,test,train,train,train,train,train,test,test,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,test,test,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train
654,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,test,test,train,test,train,train,test,test,train,test,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,test,train,train
655,train,test,train,train,train,test,train,test,train,train,train,test,train,train,train,train,test,test,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,test,train,train,test,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,test,train,train,test,train,test,train,train,train,train,train,test,test,test,train,test,test
656,train,train,train,train,test,test,test,train,train,test,train,train,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train
657,test,test,test,train,test,test,test,train,test,train,train,test,test,train,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,test,train,test,train,train,train,test,train,train,train,train,test,train
658,train,train,test,test,test,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,test,train,test,test,test,test,train,train,train,test,train,test,train,train,train,train,train,test,train,test,train,test,test,train,test,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train
659,train,train,test,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,test,train,test,train,train,test,train,test,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train
660,test,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,test,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,test,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,test,train,train,train,test,train,train,train,test,train,test,train,train,test,train,train,train,test,train,train,train,train,train,test,test,train
661,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,test,test,train,train,test,train,test,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train
662,train,test,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,test,test,train,train,test,train,train,train,train,train,train,train,test,test,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,test,train,test,test,train,train,test,train,train
663,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,test,test,train,train,train,test,train,test,test,train,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,test,train,train
664,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,test,test,train,test,train,train,test,train,train,train,train,train,train,train,test,train,test,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,test,test,train,train,train,train,train,test,test,train,train,train,train,train,train,train,test,test,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train
665,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,test,train,train,train,train,train,train,test,test,train,train,test,train,test,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train
666,train,train,train,train,train,test,train,train,test,test,test,train,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train
667,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,test,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,test,test,test,train,train
668,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,test,test,test,train,train,train,train,test,train,train,train,train,train,test,test,train,train,test,test,train,test,test,test,test,test,train,train,train,train,test,train,train,test,train,train,test,train,train,test,train,train,train,train,train,train
669,test,train,train,train,train,test,test,train,train,test,train,train,train,test,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,test,test,test,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,test,train,train,test,train,train,train,test,train,train,test,test,train,train,train,train,test,train,test,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train
670,train,train,train,train,test,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train
671,train,train,train,train,train,test,train,train,train,test,train,test,test,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,test,test,train,test,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train,test,train,train,test,train,train,train,train,train,train
672,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,test,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,test,train,test,train,train,train
673,train,train,test,test,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,test,train,test,test,test,test,train,test,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,test,train,train,train,test,test,train,test,train
674,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,test,train,train,train,train,train,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,train,test,test,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train
675,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train
676,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,test,train,train,test,train,train,test,test,train,train,train,train,train,test
677,test,train,train,train,train,train,train,test,train,test,train,train,train,train,train,test,test,train,train,test,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train
