elab_smiles,pred,canonical_smiles,withdrawn_flag,pref_name,chembl_id,level5
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,0,RISDIPLAM,CHEMBL4297528,"('M09AX10',)"
Cc1cn[nH]c1,1,Cc1cn[nH]c1,0,FOMEPIZOLE,CHEMBL1308,"('V03AB34',)"
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0,GLIPIZIDE,CHEMBL1073,"('A10BB07',)"
Cc1cnc(C(=O)O)c[n+]1[O-],1,Cc1cnc(C(=O)O)c[n+]1[O-],0,ACIPIMOX,CHEMBL345714,"('C10AD06',)"
Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,1,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0,MELOXICAM,CHEMBL599,"('M01AC06', 'M01AC56')"
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,0,FEDRATINIB,CHEMBL1287853,"('L01EJ02',)"
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,1,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0,FEBUXOSTAT,CHEMBL1164729,"('M04AA03',)"
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,1,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,0,RALTITREXED,CHEMBL225071,"('L01BA03',)"
Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,1,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,0,ALPELISIB,CHEMBL2396661,"('L01EM03',)"
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,DASATINIB,CHEMBL1421,"('L01EA02',)"
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,0,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,0,CONIVAPTAN,CHEMBL1755,"('C03XA02',)"
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,RISPERIDONE,CHEMBL85,"('N05AX08',)"
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,PALIPERIDONE,CHEMBL1621,"('N05AX13',)"
Cc1ncc([N+](=O)[O-])n1CC(C)O,0,Cc1ncc([N+](=O)[O-])n1CC(C)O,0,SECNIDAZOLE,CHEMBL498847,"('P01AB07',)"
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0,ORNIDAZOLE,CHEMBL1449676,"('J01XD03', 'G01AF06', 'P01AB03')"
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0,MIDAZOLAM,CHEMBL655,"('N05CD08',)"
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0,ONDANSETRON,CHEMBL46,"('A04AA01',)"
Cc1ncsc1CCCl,1,Cc1ncsc1CCCl,0,CLOMETHIAZOLE,CHEMBL315795,"('N05CX04', 'N05CM02')"
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0,RALTEGRAVIR,CHEMBL254316,"('J05AJ01',)"
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,1,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0,MARAVIROC,CHEMBL1201187,"('J05AX09',)"
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,SULFAMETHIZOLE,CHEMBL1191,"('D06BA04', 'B05CA04', 'J01EB02', 'S01AB01')"
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0,CEFAZOLIN,CHEMBL1435,"('J01DB04',)"
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2 | Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,TRIAZOLAM | TRIAZOLAM,CHEMBL646 | CHEMBL646,"('N05CD05',)"
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0,SULFISOXAZOLE,CHEMBL453,"('J01EB05', 'S01AB02')"
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,FLOXACILLIN,CHEMBL222645,"('J01CF05',)"
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1 | Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1,VALDECOXIB | VALDECOXIB,CHEMBL865 | CHEMBL865,"('M01AH03',)"
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0,LEFLUNOMIDE,CHEMBL960,"('L04AA13',)"
ClC=C(Cl)Cl,1,ClC=C(Cl)Cl,0,TRICHLOROETHYLENE,CHEMBL279816,"('N01AB05',)"
Clc1cc(Cl)c(OCC#CI)cc1Cl,1,Clc1cc(Cl)c(OCC#CI)cc1Cl,0,HALOPROGIN,CHEMBL1289,"('D01AE11',)"
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,0,ISOCONAZOLE,CHEMBL1571863,"('G01AF07', 'D01AC05')"
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,1,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,0,FENTICONAZOLE,CHEMBL1651990,"('D01AC12', 'G01AF12')"
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,1,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0,TIOCONAZOLE,CHEMBL1200438,"('D01AC07', 'G01AF08')"
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,1,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0,SERTACONAZOLE,CHEMBL1201196,"('G01AF19', 'D01AC14')"
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,1,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0,CHLOROPHENOTHANE,CHEMBL416898,"('P03AB01', 'P03AB51')"
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0,MITOTANE,CHEMBL1670,"('L01XX23',)"
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,0,BUTOCONAZOLE,CHEMBL1295,"('G01AF15',)"
Clc1ccc(CCCOCCCN2CCCCC2)cc1,1,Clc1ccc(CCCOCCCN2CCCCC2)cc1,0,PITOLISANT,CHEMBL462605,"('N07XX11',)"
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0,MICONAZOLE,CHEMBL91,"('D01AC52', 'A07AC01', 'A01AB09', 'G01AF04', 'D01AC02', 'J02AB01', 'S02AA13')"
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,ECONAZOLE,CHEMBL808,"('G01AF05', 'D01AC03')"
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0,OXICONAZOLE,CHEMBL1262,"('G01AF17', 'D01AC11')"
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,SULCONAZOLE,CHEMBL1221,"('D01AC09',)"
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0,ESTAZOLAM,CHEMBL285674,"('N05CD04',)"
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0,DESLORATADINE,CHEMBL1172,"('R06AX27',)"
Clc1ccc2nsnc2c1NC1=NCCN1,1,Clc1ccc2nsnc2c1NC1=NCCN1,0,TIZANIDINE,CHEMBL1079,"('M03BX02',)"
Clc1cccc(Cl)c1NC1=NCCN1,1,Clc1cccc(Cl)c1N=C1NCCN1,0,CLONIDINE,CHEMBL134,"('N02CX02', 'C02AC01', 'S01EA04')"
Clc1ccccc1CN1CCc2sccc2C1,1,Clc1ccccc1CN1CCc2sccc2C1,0,TICLOPIDINE,CHEMBL833,"('B01AC05',)"
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0,THEOPHYLLINE,CHEMBL190,"('R03DA04', 'R03DA54', 'R03DA74')"
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0,CAFFEINE,CHEMBL113,"('N06BC01', 'D11AX26')"
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,1,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,DYPHYLLINE,CHEMBL1752,"('R03DA51', 'R03DA01')"
Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,0,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,0,REPROTEROL,CHEMBL1095607,"('R03AC15', 'R03CC14')"
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O,1,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0,ALOGLIPTIN,CHEMBL376359,"('A10BH04',)"
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0,BENDAMUSTINE,CHEMBL487253,"('L01AA09',)"
Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,1,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,0,DORAVIRINE,CHEMBL2364608,"('J05AG06',)"
Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,1,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,0,AVAPRITINIB,CHEMBL4204794,"('L01EX18',)"
Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,1,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,1,FLOSEQUINAN,CHEMBL1908307,"('C01DB01',)"
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,1,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0,AZATHIOPRINE,CHEMBL1542,"('L04AX01',)"
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0,SELUMETINIB,CHEMBL1614701,"('L01EE04',)"
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,1,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0,BINIMETINIB,CHEMBL3187723,"('L01EE03',)"
Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,1,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,0,TALAZOPARIB,CHEMBL3137320,"('L01XK04',)"
Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,1,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,0,TEDIZOLID,CHEMBL1257051,"('J01XX11',)"
Cn1nnc2c(C(N)=O)ncn2c1=O,1,Cn1nnc2c(C(N)=O)ncn2c1=O,0,TEMOZOLOMIDE,CHEMBL810,"('L01AX03',)"
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0,PERFLUBRON,CHEMBL1200866,"('V08CX01',)"
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,1,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,0,PEXIDARTINIB,CHEMBL3813873,"('L01EX15',)"
FC(F)OC(Cl)C(F)(F)F,1,FC(F)OC(Cl)C(F)(F)F,0,ISOFLURANE,CHEMBL1256,"('N01AB06',)"
FC(F)OC(F)C(F)(F)F,1,FC(F)OC(F)C(F)(F)F,0,DESFLURANE,CHEMBL1200733,"('N01AB07',)"
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,1,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0,FLUNARIZINE,CHEMBL30008,"('N07CA03',)"
Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,1,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,0,FLUTRIMAZOLE,CHEMBL2107430,"('D01AC16', 'G01AF18')"
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0,PAROXETINE,CHEMBL490,"('N06AB05',)"
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0,QUAZEPAM,CHEMBL1200472,"('N05CD10',)"
IC(I)I,1,IC(I)I,0,IODOFORM,CHEMBL1451116,"('D09AA13',)"
N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,1,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0,LULICONAZOLE,CHEMBL2105689,"('D01AC18',)"
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,1,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,0,DIFENOXIN,CHEMBL1201321,"('A07DA04',)"
N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,1,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O,0,SAXAGLIPTIN,CHEMBL2103745,"('A10BH03',)"
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,1,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0,VILDAGLIPTIN,CHEMBL142703,"('A10BH02',)"
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0,RUXOLITINIB,CHEMBL1789941,"('L01EJ01',)"
N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,1,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],0,STRONTIUM RANELATE,CHEMBL3707306,"('M05BX03',)"
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,1,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0,LODOXAMIDE,CHEMBL1201266,"('S01GX05',)"
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0,LETROZOLE,CHEMBL1444,"('L02BG04',)"
N#Cc1ccc(C2CCc3cncn32)c(F)c1,1,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,0,OSILODROSTAT,CHEMBL3099695,"('H02CA02',)"
N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,1,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,0,CRISABOROLE,CHEMBL484785,"('D11AH06',)"
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,1,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0,VILAZODONE,CHEMBL439849,"('N06AX24',)"
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0,PERICIAZINE,CHEMBL251940,"('N05AC01',)"
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,1,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0,PERAMPANEL,CHEMBL1214124,"('N03AX22',)"
N#Cc1ccnc(N2C(=O)CCC2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0,IVOSIDENIB,CHEMBL3989958,"('L01XX62',)"
N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,1,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,0,FAMOTIDINE,CHEMBL902,"('A02BA53', 'A02BA03')"
N=C(N)N1CCc2ccccc2C1,1,N=C(N)N1CCc2ccccc2C1,0,DEBRISOQUIN,CHEMBL169901,"('C02CC04',)"
N=C(N)N=C(N)NCCc1ccccc1,1,N=C(N)NC(=N)NCCc1ccccc1,1,PHENFORMIN,CHEMBL170988,"('A10BA01',)"
N=C(N)NCCCC(N)C(=O)O,1,Cl.N=C(N)NCCC[C@H](N)C(=O)O,0,ARGININE HYDROCHLORIDE,CHEMBL1200381,"('B05XB01',)"
N=C(N)NCCN1CCCCCCC1,1,NC(N)=NCCN1CCCCCCC1,0,GUANETHIDINE,CHEMBL765,"('C02CC02', 'S01EX01')"
N=C(N)NCc1cccc(I)c1,1,N=C(N)NCc1cccc([131I])c1,0,IOBENGUANE I 131,CHEMBL1615779,"('V09IX02', 'V10XA02')"
N=C(N)NS(=O)(=O)c1ccc(N)cc1,1,NC(N)=NS(=O)(=O)c1ccc(N)cc1,0,SULFAGUANIDINE,CHEMBL338802,"('A07AB03',)"
N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,1,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,0,HEXAMIDINE,CHEMBL25105,"('R01AX07', 'D08AC04', 'R02AA18', 'S01AX08', 'S03AA05')"
N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,1,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1,CHLORHEXIDINE,CHEMBL790,"('S01AX09', 'R02AA05', 'D08AC52', 'D09AA12', 'S03AA04', 'S02AA09', 'D08AC02', 'A01AB03', 'B05CA02')"
N=S(=O)(O)Cc1noc2ccccc12,1,N=S(=O)(O)Cc1noc2ccccc12,0,ZONISAMIDE,CHEMBL750,"('N03AX15',)"
NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,1,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0,DARIFENACIN,CHEMBL1346,"('G04BD10',)"
NC(=O)CCC(N)C(=O)O,1,NC(=O)CC[C@H](N)C(=O)O,0,GLUTAMINE,CHEMBL930,"('A16AA03',)"
NC(=O)CN1CCCC1=O,1,NC(=O)CN1CCCC1=O,0,PIRACETAM,CHEMBL36715,"('N06BX03',)"
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,0,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1 | NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,0,MODAFINIL | ARMODAFINIL,CHEMBL1373 | CHEMBL1201192,"('N06BA13', 'N06BA07')"
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,1,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,NEPAFENAC,CHEMBL1021,"('S01BC10',)"
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0,OXCARBAZEPINE,CHEMBL1068,"('N03AF02',)"
NC(=O)N1c2ccccc2CC(O)c2ccccc21,1,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,0,ESLICARBAZEPINE,CHEMBL315985,"('N03AF04',)"
NC(=O)N=Nc1ccc2ccccc2c1O,1,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,0,NAFTAZONE,CHEMBL2106794,"('C05CX02',)"
NC(=O)NC(CCC(=O)O)C(=O)O,1,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0,CARGLUMIC ACID,CHEMBL1201780,"('A16AA05',)"
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,1,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1,NITROFURAZONE,CHEMBL869,"('D09AA03', 'B05CA03', 'D08AF01', 'P01CC02', 'S02AA02', 'S01AX04')"
NC(=O)OC(Cn1ncnn1)c1ccccc1Cl,1,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,0,CENOBAMATE,CHEMBL3989949,"('N03AX25',)"
NC(=O)OCC(COC(N)=O)c1ccccc1,1,NC(=O)OCC(COC(N)=O)c1ccccc1,0,FELBAMATE,CHEMBL1094,"('N03AX10',)"
NC(=O)OCC(N)Cc1ccccc1,1,NC(=O)OC[C@H](N)Cc1ccccc1,0,SOLRIAMFETOL,CHEMBL4297620,"('N06BA14',)"
NC(=O)OCC(O)COc1ccc(Cl)cc1,1,NC(=O)OCC(O)COc1ccc(Cl)cc1,0,CHLORPHENESIN CARBAMATE,CHEMBL607710,"('D01AE07',)"
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,0,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1,0,CEFSULODIN,CHEMBL3351077,"('J01DD03',)"
NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,1,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,0,NIRAPARIB,CHEMBL1094636,"('L01XK02',)"
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0,RUFINAMIDE,CHEMBL1201754,"('N03AF03',)"
NC(=O)c1cnccn1,1,NC(=O)c1cnccn1,0,PYRAZINAMIDE,CHEMBL614,"('J04AK01',)"
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,0,LORACARBEF,CHEMBL1200610,"('J01DC08',)"
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,1,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,0,DROXIDOPA,CHEMBL2103827,"('C01CA27',)"
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0,SITAGLIPTIN,CHEMBL1422,"('A10BH01',)"
NC(CCC(=O)O)C(=O)O,1,Cl.N[C@@H](CCC(=O)O)C(=O)O,0,GLUTAMIC ACID HYDROCHLORIDE,CHEMBL1255943,"('A09AB01',)"
NC(CO)(CO)CO,1,NC(CO)(CO)CO,0,TROMETHAMINE,CHEMBL1200391,"('B05XX02', 'B05BB03')"
NC(CSCC(=O)O)C(=O)O,1,N[C@@H](CSCC(=O)O)C(=O)O,0,CARBOCYSTEINE,CHEMBL396416,"('R05CB03',)"
